,id,budget,revenue,original_title,director,production_companies,release_date,release_year,budget_adj,revenue_adj
3757,138941,8000,0,Found,Scott Schirmer,Forbidden Films,3/30/12,2012,7597.95425081796,0.0
3758,105526,0,0,Any Day Now,Travis Fine,PFM Pictures,12/14/12,2012,0.0,0.0
3759,167956,0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,Eskoria Films,6/5/12,2012,0.0,0.0
3760,157305,10400,0,Head Over Heels,Timothy Reckart,National Film and Television School (NFTS),5/24/12,2012,9877.34052606335,0.0
3761,84907,7500000,0,Playback,Michael A. Nickles,Bennett-Robbins Productions,3/9/12,2012,7123082.11014184,0.0
3762,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Threshold Entertainment,6/15/12,2012,61733378.2878959,70001.8520013486
3763,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Lions Gate Family Entertainment,6/15/12,2012,61733378.2878959,70001.8520013486
3764,125558,0,0,Among Friends,Danielle Harris,Hollywood Treasures,7/8/12,2012,0.0,0.0
3765,125558,0,0,Among Friends,Danielle Harris,Three Little Birds Productions,7/8/12,2012,0.0,0.0
3766,137776,0,0,A Mother's Nightmare,Vic Sarin,Sepia Films,9/29/12,2012,0.0,0.0
3767,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,Paramount Pictures,6/28/12,2012,11396931.3762269,31082239.3070665
3768,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,Imagine Entertainment,6/28/12,2012,11396931.3762269,31082239.3070665
3769,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,MTV Films,6/28/12,2012,11396931.3762269,31082239.3070665
3770,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,Insurge Pictures,6/28/12,2012,11396931.3762269,31082239.3070665
3771,84288,0,0,The Invisible War,Kirby Dick,Canal+,1/20/12,2012,0.0,0.0
3772,84288,0,0,The Invisible War,Kirby Dick,Chain Camera Pictures,1/20/12,2012,0.0,0.0
3773,84288,0,0,The Invisible War,Kirby Dick,ITVS,1/20/12,2012,0.0,0.0
3774,84288,0,0,The Invisible War,Kirby Dick,Rise Films,1/20/12,2012,0.0,0.0
3775,84288,0,0,The Invisible War,Kirby Dick,Girls' Club Entertainment,1/20/12,2012,0.0,0.0
3776,122,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,WingNut Films,12/1/03,2003,111423148.609557,1326278010.47567
3777,122,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,New Line Cinema,12/1/03,2003,111423148.609557,1326278010.47567
3778,277,22000000,95708457,Underworld,Len Wiseman,Lakeshore Entertainment,9/19/03,2003,26077758.1852156,113448272.633004
3779,277,22000000,95708457,Underworld,Len Wiseman,Laurinfilm,9/19/03,2003,26077758.1852156,113448272.633004
3780,277,22000000,95708457,Underworld,Len Wiseman,Subterranean Productions LLC,9/19/03,2003,26077758.1852156,113448272.633004
3781,277,22000000,95708457,Underworld,Len Wiseman,Subterranean Productions UK Ltd.,9/19/03,2003,26077758.1852156,113448272.633004
3782,277,22000000,95708457,Underworld,Len Wiseman,Underworld Produktions GmbH,9/19/03,2003,26077758.1852156,113448272.633004
3783,22,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Walt Disney Pictures,7/9/03,2003,165949370.269553,776419286.73064
3784,22,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Jerry Bruckheimer Films,7/9/03,2003,165949370.269553,776419286.73064
3785,24,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,Miramax Films,10/10/03,2003,35560579.3434758,214488375.720753
3786,24,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,A Band Apart,10/10/03,2003,35560579.3434758,214488375.720753
3787,24,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,Super Cool ManChu,10/10/03,2003,35560579.3434758,214488375.720753
3788,12,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,Walt Disney Pictures,5/30/03,2003,111423148.609557,1024886689.76997
3789,12,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,Pixar Animation Studios,5/30/03,2003,111423148.609557,1024886689.76997
3790,12,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,Disney Enterprises,5/30/03,2003,111423148.609557,1024886689.76997
3791,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Universal Pictures,5/23/03,2003,94828211.5826022,574389691.557017
3792,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Spyglass Entertainment,5/23/03,2003,94828211.5826022,574389691.557017
3793,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Shady Acres Entertainment,5/23/03,2003,94828211.5826022,574389691.557017
3794,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Pit Bull Productions,5/23/03,2003,94828211.5826022,574389691.557017
3795,508,40000000,244931766,Love Actually,Richard Curtis,DNA Films,9/7/03,2003,47414105.7913011,290330516.619355
3796,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Twentieth Century Fox Film Corporation,2/14/03,2003,92457506.2930371,212391152.622687
3797,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Regency Enterprises,2/14/03,2003,92457506.2930371,212391152.622687
3798,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Epsilon Motion Pictures,2/14/03,2003,92457506.2930371,212391152.622687
3799,9480,78000000,179179718,Daredevil,Mark Steven Johnson,New Regency Pictures,2/14/03,2003,92457506.2930371,212391152.622687
3800,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Marvel Enterprises,2/14/03,2003,92457506.2930371,212391152.622687
3801,9654,60000000,176070171,The Italian Job,F. Gary Gray,Paramount Pictures,5/30/03,2003,71121158.6869516,208705242.862161
3802,9654,60000000,176070171,The Italian Job,F. Gary Gray,De Line Pictures,5/30/03,2003,71121158.6869516,208705242.862161
3803,9654,60000000,176070171,The Italian Job,F. Gary Gray,Working Title Films,5/30/03,2003,71121158.6869516,208705242.862161
3804,10147,23000000,76488889,Bad Santa,Terry Zwigoff,Columbia Pictures,11/25/03,2003,27263110.8299981,90666306.8726272
3805,10147,23000000,76488889,Bad Santa,Terry Zwigoff,Dimension Films (US version),11/25/03,2003,27263110.8299981,90666306.8726272
3806,8409,36000000,44350926,A Man Apart,F. Gary Gray,New Line Cinema,4/4/03,2003,42672695.212171,52571487.4326541
3807,8409,36000000,44350926,A Man Apart,F. Gary Gray,Newman/Tooley Films,4/4/03,2003,42672695.212171,52571487.4326541
3808,8409,36000000,44350926,A Man Apart,F. Gary Gray,Joseph Nittolo Entertainment,4/4/03,2003,42672695.212171,52571487.4326541
3809,8409,36000000,44350926,A Man Apart,F. Gary Gray,"""DIA"" Productions GmbH & Co. KG",4/4/03,2003,42672695.212171,52571487.4326541
3810,1584,35000000,131282949,The School of Rock,Richard Linklater,Paramount Pictures,10/3/03,2003,41487342.5673884,155616590.811999
3811,8619,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,Universal Pictures,11/14/03,2003,177802896.717379,251307931.147132
3812,8619,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,Twentieth Century Fox Film Corporation,11/14/03,2003,177802896.717379,251307931.147132
3813,8619,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,Samuel Goldwyn Films,11/14/03,2003,177802896.717379,251307931.147132
3814,8619,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,Miramax,11/14/03,2003,177802896.717379,251307931.147132
3815,55931,5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,Village Roadshow Pictures,5/9/03,2003,5926763.22391264,0.0
3816,11635,24000000,87055349,Old School,Todd Phillips,DreamWorks SKG,2/21/03,2003,28448463.4747806,103191288.179616
3817,11635,24000000,87055349,Old School,Todd Phillips,The Montecito Picture Company,2/21/03,2003,28448463.4747806,103191288.179616
3818,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Original Film,8/8/03,2003,94828211.5826022,138263498.677383
3819,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Columbia Pictures Corporation,8/8/03,2003,94828211.5826022,138263498.677383
3820,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Camelot Pictures,8/8/03,2003,94828211.5826022,138263498.677383
3821,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Chris Lee Productions,8/8/03,2003,94828211.5826022,138263498.677383
3822,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Illusion Entertainment,8/8/03,2003,94828211.5826022,138263498.677383
3823,4970,40000000,141591324,Gothika,Mathieu Kassovitz,Columbia Pictures Corporation,11/21/03,2003,47414105.7913011,167835650.381659
3824,4970,40000000,141591324,Gothika,Mathieu Kassovitz,Dark Castle Entertainment,11/21/03,2003,47414105.7913011,167835650.381659
3825,4970,40000000,141591324,Gothika,Mathieu Kassovitz,Warner Bros.,11/21/03,2003,47414105.7913011,167835650.381659
3826,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,This Is That Productions,9/6/03,2003,23707052.8956505,71628298.7771428
3827,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Y Productions,9/6/03,2003,23707052.8956505,71628298.7771428
3828,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Mediana Productions Filmgesellschaft,9/6/03,2003,23707052.8956505,71628298.7771428
3829,10159,85000000,80916492,The Rundown,Peter Berg,Columbia Pictures,9/26/03,2003,100754974.806514,95914577.7987242
3830,10159,85000000,80916492,The Rundown,Peter Berg,Universal Pictures,9/26/03,2003,100754974.806514,95914577.7987242
3831,10159,85000000,80916492,The Rundown,Peter Berg,WWE Studios,9/26/03,2003,100754974.806514,95914577.7987242
3832,4464,87000000,148336445,Seabiscuit,Gary Ross,Universal Pictures,7/22/03,2003,103125680.096079,175830997.398388
3833,4464,87000000,148336445,Seabiscuit,Gary Ross,Spyglass Entertainment,7/22/03,2003,103125680.096079,175830997.398388
3834,4464,87000000,148336445,Seabiscuit,Gary Ross,The Kennedy/Marshall Company,7/22/03,2003,103125680.096079,175830997.398388
3835,4464,87000000,148336445,Seabiscuit,Gary Ross,DreamWorks Pictures,7/22/03,2003,103125680.096079,175830997.398388
3836,4464,87000000,148336445,Seabiscuit,Gary Ross,Touchstone Pictures,7/22/03,2003,103125680.096079,175830997.398388
3837,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Village Roadshow Pictures,3/21/03,2003,80603979.8452119,89749492.3134622
3838,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Castle Rock Entertainment,3/21/03,2003,80603979.8452119,89749492.3134622
3839,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,NPV Entertainment,3/21/03,2003,80603979.8452119,89749492.3134622
3840,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Kasdan Pictures,3/21/03,2003,80603979.8452119,89749492.3134622
3841,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,WV Films II,3/21/03,2003,80603979.8452119,89749492.3134622
3842,9499,0,12991996,Le Divorce,James Ivory,Fox Searchlight,8/8/03,2003,0.0,15400096.819604
3843,504,8000000,60378584,Monster,Patty Jenkins,Newmarket Films,11/16/03,2003,9482821.15826022,71569914.232624
3844,8046,54000000,7266209,Gigli,Martin Brest,City Light Films,8/1/03,2003,64009042.8182565,8613020.0556926
3845,8046,54000000,7266209,Gigli,Martin Brest,Revolution Studios,8/1/03,2003,64009042.8182565,8613020.0556926
3846,8046,54000000,7266209,Gigli,Martin Brest,Casey Silver Productions,8/1/03,2003,64009042.8182565,8613020.0556926
3847,11059,7000000,13818181,House of the Dead,Uwe Boll,Boll Kino Beteiligungs GmbH & Co. KG,4/11/03,2003,8297468.51347769,16379417.3944336
3848,11059,7000000,13818181,House of the Dead,Uwe Boll,Brightlight Pictures,4/11/03,2003,8297468.51347769,16379417.3944336
3849,11059,7000000,13818181,House of the Dead,Uwe Boll,Herold Productions,4/11/03,2003,8297468.51347769,16379417.3944336
3850,11059,7000000,13818181,House of the Dead,Uwe Boll,Mindfire Entertainment,4/11/03,2003,8297468.51347769,16379417.3944336
3851,2662,7000000,16829545,House of 1000 Corpses,Rob Zombie,Universal Pictures,4/11/03,2003,8297468.51347769,19948945.6762365
3852,2662,7000000,16829545,House of 1000 Corpses,Rob Zombie,Spectacle Entertainment Group,4/11/03,2003,8297468.51347769,19948945.6762365
3853,237,6400000,2500000,Young Adam,David Mackenzie,Recorded Picture Company (RPC),9/26/03,2003,7586256.92660817,2963381.61195632
3854,1550,300000,0,Pieces of April,Peter Hedges,Kalkaska Productions,1/19/03,2003,355605.793434758,0.0
3855,1550,300000,0,Pieces of April,Peter Hedges,IFC Productions,1/19/03,2003,355605.793434758,0.0
3856,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,France 2 CinÃ©ma,5/18/03,2003,9245750.62930371,26600881.5704689
3857,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,Canal Plus,5/18/03,2003,9245750.62930371,26600881.5704689
3858,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,FidÃ©litÃ© Productions,5/18/03,2003,9245750.62930371,26600881.5704689
3859,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,Gimages,5/18/03,2003,9245750.62930371,26600881.5704689
3860,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,FOZ,5/18/03,2003,9245750.62930371,26600881.5704689
3861,10133,7500000,0,Cypher,Vincenzo Natali,Miramax Films,1/18/03,2003,8890144.83586896,0.0
3862,10133,7500000,0,Cypher,Vincenzo Natali,Pandora Cinema,1/18/03,2003,8890144.83586896,0.0
3863,5146,0,20440627,The In-Laws,Andrew Fleming,Warner Bros. Pictures,5/23/03,2003,0.0,24229351.2754631
3864,5146,0,20440627,The In-Laws,Andrew Fleming,Franchise Pictures,5/23/03,2003,0.0,24229351.2754631
3865,19766,80000000,0,Inspector Gadget 2,Alex Zamm,Walt Disney Pictures,3/11/03,2003,94828211.5826022,0.0
3866,8696,10000000,96542059,Calendar Girls,Nigel Cole,Harbour Pictures,9/2/03,2003,11853526.4478252,114436384.9684
3867,8696,10000000,96542059,Calendar Girls,Nigel Cole,Touchstone Pictures,9/2/03,2003,11853526.4478252,114436384.9684
3868,11427,0,0,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,Sagittaire Films,1/30/03,2003,0.0,0.0
3869,11427,0,0,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,Captain Movies,1/30/03,2003,0.0,0.0
3870,321,4361898,3031801,Mambo Italiano,Ã‰mile Gaudreault,icon,6/6/03,2003,5170387.33057161,3593753.33380431
3871,14892,0,0,The Big Empty,Steve Anderson,North by Northwest Entertainment,5/16/03,2003,0.0,0.0
3872,14892,0,0,The Big Empty,Steve Anderson,Echo Lake Entertainment,5/16/03,2003,0.0,0.0
3873,14892,0,0,The Big Empty,Steve Anderson,Aura Entertainment,5/16/03,2003,0.0,0.0
3874,24982,13000000,17040871,Ghosts of the Abyss,James Cameron,Walt Disney Pictures,4/10/03,2003,15409584.3821728,20199441.5092478
3875,24982,13000000,17040871,Ghosts of the Abyss,James Cameron,Walden Media,4/10/03,2003,15409584.3821728,20199441.5092478
3876,24982,13000000,17040871,Ghosts of the Abyss,James Cameron,Earthship Productions,4/10/03,2003,15409584.3821728,20199441.5092478
3877,11420,0,4500000,The Corporation,Mark Achbar|Jennifer Abbott,Big Picture Media Corporation,9/10/03,2003,0.0,5334086.90152137
3878,17813,30000000,15368897,Alex & Emma,Rob Reiner,Epsilon Motion Pictures,6/16/03,2003,35560579.3434758,18217562.7063402
3879,17813,30000000,15368897,Alex & Emma,Rob Reiner,Franchise Pictures,6/16/03,2003,35560579.3434758,18217562.7063402
3880,17813,30000000,15368897,Alex & Emma,Rob Reiner,Escape Artists,6/16/03,2003,35560579.3434758,18217562.7063402
3881,17813,30000000,15368897,Alex & Emma,Rob Reiner,Reiner-Greisman,6/16/03,2003,35560579.3434758,18217562.7063402
3882,21525,0,7808524,Tupac: Resurrection,Lauren Lazin,Paramount Pictures,1/23/03,2003,0.0,9255854.57524784
3883,21525,0,7808524,Tupac: Resurrection,Lauren Lazin,MTV Films,1/23/03,2003,0.0,9255854.57524784
3884,597,200000000,1845034188,Titanic,James Cameron,Paramount Pictures,11/18/97,1997,271692064.214419,2506405735.41947
3885,597,200000000,1845034188,Titanic,James Cameron,Twentieth Century Fox Film Corporation,11/18/97,1997,271692064.214419,2506405735.41947
3886,597,200000000,1845034188,Titanic,James Cameron,Lightstorm Entertainment,11/18/97,1997,271692064.214419,2506405735.41947
3887,607,90000000,589390539,Men in Black,Barry Sonnenfeld,Amblin Entertainment,7/1/97,1997,122261428.896488,800663660.846796
3888,607,90000000,589390539,Men in Black,Barry Sonnenfeld,Columbia Pictures Corporation,7/1/97,1997,122261428.896488,800663660.846796
3889,607,90000000,589390539,Men in Black,Barry Sonnenfeld,Parkes+MacDonald Image Nation,7/1/97,1997,122261428.896488,800663660.846796
3890,714,110000000,333011068,Tomorrow Never Dies,Roger Spottiswoode,Eon Productions,12/11/97,1997,149430635.31793,452382322.355841
3891,489,10000000,225933435,Good Will Hunting,Gus Van Sant,Miramax Films,12/5/97,1997,13584603.2107209,306921606.651021
3892,489,10000000,225933435,Good Will Hunting,Gus Van Sant,Lawrence Bender Productions,12/5/97,1997,13584603.2107209,306921606.651021
3893,489,10000000,225933435,Good Will Hunting,Gus Van Sant,Be Gentlemen Limited Partnership,12/5/97,1997,13584603.2107209,306921606.651021
3894,9714,32000000,79082515,Home Alone 3,Raja Gosnell,Twentieth Century Fox Film Corporation,12/12/97,1997,43470730.274307,107430458.718088
3895,9714,32000000,79082515,Home Alone 3,Raja Gosnell,Hughes Entertainment,12/12/97,1997,43470730.274307,107430458.718088
3896,2255,250000,12021272,Chasing Amy,Kevin Smith,Miramax Films,4/4/97,1997,339615.080268024,16330421.020815
3897,2255,250000,12021272,Chasing Amy,Kevin Smith,View Askew Productions,4/4/97,1997,339615.080268024,16330421.020815
3898,686,90000000,171120329,Contact,Robert Zemeckis,Warner Bros.,7/11/97,1997,122261428.896488,232460177.075302
3899,686,90000000,171120329,Contact,Robert Zemeckis,South Side Amusement Company,7/11/97,1997,122261428.896488,232460177.075302
3900,8675,1000000,0,Orgazmo,Trey Parker,Kuzui Enterprises,9/6/97,1997,1358460.32107209,0.0
3901,8675,1000000,0,Orgazmo,Trey Parker,Avenging Conscience,9/6/97,1997,1358460.32107209,0.0
3902,8675,1000000,0,Orgazmo,Trey Parker,Focus Features,9/6/97,1997,1358460.32107209,0.0
3903,2142,15000000,44862187,Cop Land,James Mangold,Miramax Films,8/15/97,1997,20376904.8160814,60943500.9560164
3904,2142,15000000,44862187,Cop Land,James Mangold,Across the River Productions,8/15/97,1997,20376904.8160814,60943500.9560164
3905,2142,15000000,44862187,Cop Land,James Mangold,Woods Entertainment,8/15/97,1997,20376904.8160814,60943500.9560164
3906,12145,0,9381260,Fierce Creatures,Fred Schepisi|Robert Young,Universal Pictures,1/24/97,1997,0.0,12744069.4716608
3907,12145,0,9381260,Fierce Creatures,Fred Schepisi|Robert Young,Jersey Films,1/24/97,1997,0.0,12744069.4716608
3908,12145,0,9381260,Fierce Creatures,Fred Schepisi|Robert Young,Fish Productions,1/24/97,1997,0.0,12744069.4716608
3909,38225,0,0,Wild America,William Dear,Morgan Creek Productions,7/2/97,1997,0.0,0.0
3910,109445,150000000,1274219009,Frozen,Chris Buck|Jennifer Lee,Walt Disney Pictures,11/27/13,2013,140405002.911063,1192711491.11985
3911,109445,150000000,1274219009,Frozen,Chris Buck|Jennifer Lee,Walt Disney Animation Studios,11/27/13,2013,140405002.911063,1192711491.11985
3912,49047,105000000,716392705,Gravity,Alfonso CuarÃ³n,Warner Bros.,9/27/13,2013,98283502.0377446,670567465.539932
3913,49047,105000000,716392705,Gravity,Alfonso CuarÃ³n,Heyday Films,9/27/13,2013,98283502.0377446,670567465.539932
3914,49047,105000000,716392705,Gravity,Alfonso CuarÃ³n,Esperanto Filmoj,9/27/13,2013,98283502.0377446,670567465.539932
3915,76338,170000000,479765000,Thor: The Dark World,Alan Taylor,Marvel Studios,10/29/13,2013,159125669.965872,449076041.477509
3916,68721,200000000,1215439994,Iron Man 3,Shane Black,Marvel Studios,4/18/13,2013,187206670.548084,1137692372.63862
3917,101299,130000000,847423452,The Hunger Games: Catching Fire,Francis Lawrence,Lionsgate,11/15/13,2013,121684335.856255,793216614.966424
3918,101299,130000000,847423452,The Hunger Games: Catching Fire,Francis Lawrence,Color Force,11/15/13,2013,121684335.856255,793216614.966424
3919,106646,100000000,392000694,The Wolf of Wall Street,Martin Scorsese,Paramount Pictures,12/25/13,2013,93603335.2740424,366925723.881393
3920,106646,100000000,392000694,The Wolf of Wall Street,Martin Scorsese,Appian Way,12/25/13,2013,93603335.2740424,366925723.881393
3921,106646,100000000,392000694,The Wolf of Wall Street,Martin Scorsese,EMJAG Productions,12/25/13,2013,93603335.2740424,366925723.881393
